course_title,level,num_subscribers,platform,price,num_reviews,subject,course_rating,course_organization,category,engagement_score,rating,num_subscribers_scaled,price_scaled,num_reviews_scaled
Forex Trading MAKE YOUR FIRST TRADE TODAY!,All Levels,3523,Udemy,150.0,46.0,Business Finance,,,Business Finance,0.6245809340922717,1.031995096570346,0.0014092,0.75,0.0016760794315904535
Accounting in 60 Minutes - A Brief Introduction,Beginner Level,56659,Udemy,0.0,4397.0,Business Finance,,,Business Finance,18.04022236165594,1.9241374898043597,0.0226636,0.0,0.1602113317544179
SAP FICO For Beginners - A Guide to SAP Financial Accounts,Beginner Level,1444,Udemy,100.0,101.0,Business Finance,,,Business Finance,0.4355879169896938,1.0223136453712212,0.0005775999999999999,0.5,0.0036800874476225175
Learn how to double your Forex Trading Account in one trade,Intermediate Level,2900,Udemy,60.0,424.0,Business Finance,,,Business Finance,1.3582950364886972,1.069580703622722,0.00116,0.3,0.015449079978138092
"Accounting Superpowers: Learn Accounts, Understand Business!",Beginner Level,1437,Udemy,200.0,96.0,Business Finance,,,Business Finance,0.4236157739458001,1.0217003543597047,0.0005748,1.0,0.003497904900710512
Python Algo Trading: FX Trading with Oanda,Intermediate Level,453,Udemy,200.0,42.0,Business Finance,,,Business Finance,0.1591998856173014,1.0081552532846945,0.00018119999999999999,1.0,0.0015303333940608489
Save on Your Taxes,All Levels,2437,Udemy,20.0,12.0,Business Finance,,,Business Finance,0.38871722796898484,1.0199126239187881,0.0009748,0.1,0.000437238112588814
Financial Model Basics: Build a model from start to finish,Beginner Level,5057,Udemy,30.0,142.0,Business Finance,,,Business Finance,1.062624629785189,1.054434542894616,0.0020228,0.15,0.005173984332300965
Option Trading for Rookies: The Covered Call Option Strategy,Beginner Level,6092,Udemy,95.0,25.0,Business Finance,,,Business Finance,0.9607877463770864,1.0492177955665845,0.0024368,0.47500000000000003,0.0009109127345600291
EFT for Stock Options Trading Success & Making Better Trades,All Levels,4530,Udemy,95.0,13.0,Business Finance,,,Business Finance,0.7022192970547775,1.0359722383384644,0.001812,0.47500000000000003,0.00047367462197121514
Learn to Trade the Stock Market without Blowing Your Profits,All Levels,6967,Udemy,60.0,16.0,Business Finance,,,Business Finance,1.0712608099572656,1.0548769441968686,0.0027868,0.3,0.0005829841501184186
Get a Credit Repair Publication On Amazon and Live LIFE..,Beginner Level,727,Udemy,20.0,11.0,Business Finance,,,Business Finance,0.13218313856510855,1.0067712798334272,0.00029079999999999997,0.1,0.00040080160320641277
Fundamentals of Accounting,All Levels,1560,Udemy,20.0,43.0,Business Finance,,,Business Finance,0.3260428738509542,1.0167020359820866,0.000624,0.1,0.00156676990344325
"RSI, Options Trading & Technical Analysis (3 Course Bundle)",All Levels,1047,Udemy,200.0,9.0,Business Finance,,,Business Finance,0.17540802505857614,1.0089855395748177,0.0004188,1.0,0.00032792858444161046
Basics of Mutual Funds for CA / CMA / CS / CFA Exams,Intermediate Level,1045,Udemy,125.0,2.0,Business Finance,,,Business Finance,0.1598072081953467,1.0081863642960516,0.00041799999999999997,0.625,7.287301876480233e-05
Accounting 101: How to read an Accounting Balance Sheet,Beginner Level,3050,Udemy,200.0,86.0,Business Finance,,,Business Finance,0.6416738454101742,1.0328707066289198,0.00122,1.0,0.0031335398068865
Stock Options Day Trading Mindset for Success,All Levels,2988,Udemy,200.0,21.0,Business Finance,,,Business Finance,0.4903494882175596,1.0251188891180958,0.0011952,1.0,0.0007651666970304244
Introduction to bookkeeping and Accounting,Beginner Level,2623,Udemy,35.0,158.0,Business Finance,,,Business Finance,0.7355669619625695,1.0376805225669463,0.0010492,0.17500000000000002,0.005756968482419383
Learn to Trade The News,All Levels,1924,Udemy,200.0,351.0,Business Finance,,,Business Finance,1.0535314591547447,1.0539687315696602,0.0007696,1.0,0.012789214793222809
"Value Investing, Taught by Six Superinvestors",All Levels,3804,Udemy,200.0,267.0,Business Finance,,,Business Finance,1.1495253991311578,1.0588861653433583,0.0015216,1.0,0.00972854800510111
Trading for everyone - The Independent Investor Course I,Beginner Level,4133,Udemy,120.0,15.0,Business Finance,,,Business Finance,0.6475413180404024,1.033171276728295,0.0016531999999999999,0.6,0.0005465476407360174
Get Acquired: Learn From The Head Of Acquisitions For eBay,All Levels,1420,Udemy,195.0,70.0,Business Finance,,,Business Finance,0.36424621446697597,1.018659059492732,0.0005679999999999999,0.975,0.0025505556567680812
Stock Market investment: Practical Accounting,Beginner Level,1120,Udemy,125.0,6.0,Business Finance,,,Business Finance,0.1797075800454095,1.0092057907376446,0.000448,0.625,0.000218619056294407
"How to remove 'Risk from Penny Stocks - Options Trading""",All Levels,668,Udemy,200.0,12.0,Business Finance,,,Business Finance,0.12559358291073391,1.0064337199464546,0.0002672,1.0,0.000437238112588814
Accounting Basics in 66 Minutes (absolutely for beginners),All Levels,4086,Udemy,25.0,31.0,Business Finance,,,Business Finance,0.6755295183659147,1.0346050143327679,0.0016343999999999998,0.125,0.001129531790854436
"Tax Accounting: Difficult Topic, Made Easy to Understand",All Levels,1033,Udemy,200.0,10.0,Business Finance,,,Business Finance,0.17551183516317342,1.0089908574033655,0.00041319999999999996,1.0,0.0003643650938240116
Analysis of Company Financial Statements,All Levels,832,Udemy,20.0,34.0,Business Finance,,,Business Finance,0.19808337495042325,1.0101471184350665,0.00033279999999999996,0.1,0.0012388413190016396
Forex Trading Like Banks – Step by Step with Live Examples,All Levels,677,Udemy,195.0,45.0,Business Finance,,,Business Finance,0.1990765446396826,1.0101979950443003,0.00027079999999999997,0.975,0.0016396429222080523
Fundamentals of Investing!,Beginner Level,3125,Udemy,20.0,54.0,Business Finance,,,Business Finance,0.5828713569942505,1.0298584608289765,0.00125,0.1,0.0019675715066496628
Bank Financial Management A Comprehensive Study,All Levels,1081,Udemy,50.0,6.0,Business Finance,,,Business Finance,0.1739066630543005,1.0089086300508605,0.0004324,0.25,0.000218619056294407
Learn to Trade Forex and Stocks: From Beginner to Advanced,All Levels,1645,Udemy,200.0,25.0,Business Finance,,,Business Finance,0.29933446792935225,1.015333857768412,0.000658,1.0,0.0009109127345600291
"Master 'Technical Analysis and Chart reading skills Bundle""",All Levels,3348,Udemy,120.0,352.0,Business Finance,,,Business Finance,1.267525490623822,1.0649308972852713,0.0013392,0.6,0.012825651302605209
Naked Put Options Trade Covered Call & Poor Man Covered Call,All Levels,939,Udemy,200.0,7.0,Business Finance,,,Business Finance,0.15497156611115545,1.0079386512663733,0.00037559999999999997,1.0,0.00025505556567680815
The Ultimate Guide to Dividend & Dividend Growth Investing,All Levels,2115,Udemy,200.0,59.0,Business Finance,,,Business Finance,0.4435734338853794,1.0227227154697391,0.000846,1.0,0.002149754053561669
Charting for Beginners 101: Technical Analysis Demystified,All Levels,2230,Udemy,45.0,102.0,Business Finance,,,Business Finance,0.5546848961426804,1.0284145670312368,0.000892,0.225,0.0037165239570049187
Build a DCF Valuation Model,All Levels,2053,Udemy,50.0,234.0,Business Finance,,,Business Finance,0.8169348117993416,1.0418487129024911,0.0008212,0.25,0.008526143195481872
Introductory Financial Accounting,Beginner Level,1793,Udemy,80.0,265.0,Business Finance,,,Business Finance,0.8460339393098811,1.0433393594208094,0.0007172,0.4,0.009655674986336309
Introduction to Cryptocurrencies and Blockchain,Beginner Level,3775,Udemy,0.0,138.0,Business Finance,,,Business Finance,0.8631933141333687,1.0442183741722957,0.0015099999999999998,0.0,0.00502823829477136
Trade Pullback Candlestick Strategy - Make Consistent Pips,All Levels,521,Udemy,200.0,67.0,Business Finance,,,Business Finance,0.2239690690600162,1.011473152000325,0.0002084,1.0,0.002441246128620878
Accounting Standards Basics (Professional Course Level),All Levels,2222,Udemy,20.0,9.0,Business Finance,,,Business Finance,0.35017924209839796,1.0179384577022865,0.0008887999999999999,0.1,0.00032792858444161046
Use the Magic Multiple Moving Average Forex Trading system,Intermediate Level,1097,Udemy,50.0,252.0,Business Finance,,,Business Finance,0.7140894049195096,1.0365803024446552,0.0004388,0.25,0.009182000364365093
QuickBooks 2015 Training for Newbies,Beginner Level,2506,Udemy,200.0,21.0,Business Finance,,,Business Finance,0.418656103865905,1.0214462878096364,0.0010023999999999999,1.0,0.0007651666970304244
TRADING PSYCHOLOGY: Trading Mindset Mastery,Intermediate Level,975,Udemy,120.0,23.0,Business Finance,,,Business Finance,0.1953053077254381,1.010004807768361,0.00039,0.6,0.0008380397157952268
Option Trading: How to Adjust Delta-Neutral Strangles!,All Levels,1398,Udemy,145.0,15.0,Business Finance,,,Business Finance,0.24073342135622142,1.0123319311294638,0.0005591999999999999,0.725,0.0005465476407360174
Profitable binary option trading strategy,All Levels,1096,Udemy,195.0,24.0,Business Finance,,,Business Finance,0.21548921510695104,1.0110387587434688,0.0004384,0.975,0.000874476225177628
Tax Strategy: Financial Planning for Beginners,All Levels,1703,Udemy,200.0,59.0,Business Finance,,,Business Finance,0.3822919518254589,1.0195834794965333,0.0006812,1.0,0.002149754053561669
Accounting 2 Simplified for You,Beginner Level,1446,Udemy,45.0,23.0,Business Finance,,,Business Finance,0.26536253600267734,1.0135935945241377,0.0005784,0.225,0.0008380397157952268
Project Funding Modelling (for Professionals),All Levels,2736,Udemy,20.0,3.0,Business Finance,,,Business Finance,0.41351520983432366,1.0211829377904151,0.0010944,0.1,0.0001093095281472035
Investing: How I Consistently Beat The Stock Market,All Levels,2000,Udemy,200.0,31.0,Business Finance,,,Business Finance,0.3652548300722395,1.0187107273422151,0.0007999999999999999,1.0,0.001129531790854436
Bookkeeping Basics:  Understand the Fundamentals,Beginner Level,853,Udemy,75.0,45.0,Business Finance,,,Business Finance,0.22525504183032824,1.0115390278872232,0.0003412,0.375,0.0016396429222080523
Leasing - A Comprehensive Study (Professional Course Level),All Levels,3094,Udemy,20.0,2.0,Business Finance,,,Business Finance,0.46457846242053386,1.0237987296093989,0.0012376,0.1,7.287301876480233e-05
Trading Options For Consistent Returns: Options Basics,Beginner Level,4077,Udemy,0.0,281.0,Business Finance,,,Business Finance,1.2207384859501378,1.0625341626892222,0.0016308,0.0,0.010238659136454727
TechniTrader Leading Hybrid Indicator Trading,Intermediate Level,4117,Udemy,20.0,54.0,Business Finance,,,Business Finance,0.7304228866142534,1.0374170095799966,0.0016468,0.1,0.0019675715066496628
Financial modeling: Build a DCF equity valuation model,All Levels,1369,Udemy,20.0,17.0,Business Finance,,,Business Finance,0.2407923001041054,1.0123349472817695,0.0005476,0.1,0.0006194206595008198
CryptoArbitrager: Bitcoin Trading Robot (no mining),All Levels,1224,Udemy,150.0,42.0,Business Finance,,,Business Finance,0.2738795522876866,1.0140298914772718,0.0004896,0.75,0.0015303333940608489
Accounting Is Easy (for Beginners),All Levels,3870,Udemy,20.0,12.0,Business Finance,,,Business Finance,0.6018637420269122,1.030831374281905,0.001548,0.1,0.000437238112588814
Non Directional Weekly Options Trading System - ETF & Emini,All Levels,897,Udemy,200.0,22.0,Business Finance,,,Business Finance,0.18151728318027607,1.0092984954991946,0.0003588,1.0,0.0008016032064128255
The Complete Position Trading Course: Position Trading Stock,All Levels,1311,Udemy,45.0,36.0,Business Finance,,,Business Finance,0.2737029160440345,1.0140208430203546,0.0005244,0.225,0.0013117143377664418
Master Iron Condors - Double the credit for half the risk,Expert Level,1338,Udemy,60.0,139.0,Business Finance,,,Business Finance,0.5028965634826568,1.0257616318962846,0.0005352,0.3,0.005064674804153762
Basics of investing in Mutual Funds,Intermediate Level,1589,Udemy,20.0,26.0,Business Finance,,,Business Finance,0.2931911366589091,1.0150191563958073,0.0006355999999999999,0.1,0.0009473492439424303
A Value Investing Approach to the Stock Market,All Levels,1189,Udemy,20.0,12.0,Business Finance,,,Business Finance,0.20308788425349747,1.010403481941698,0.00047559999999999996,0.1,0.000437238112588814
Learn how to INVEST for huge profits or make it big trading!,All Levels,701,Udemy,50.0,12.0,Business Finance,,,Business Finance,0.13050205113397997,1.0066851636045027,0.0002804,0.25,0.000437238112588814
"How to Fund your Million Dollar Idea: Equity, Debt, Unfund",Intermediate Level,1105,Udemy,50.0,3.0,Business Finance,,,Business Finance,0.17091788643691994,1.00875552547901,0.00044199999999999996,0.25,0.0001093095281472035
Mastering Candlestick Charting : High Probability Trading,All Levels,123,Udemy,50.0,16.0,Business Finance,,,Business Finance,0.05327424874829497,1.00272905341866,4.9199999999999997e-05,0.25,0.0005829841501184186
Binary Options Course - Level 2,Intermediate Level,5874,Udemy,0.0,207.0,Business Finance,,,Business Finance,1.326248790267221,1.0679390865213878,0.0023496,0.0,0.0075423574421570405
Stock Technical Analysis with R,All Levels,354,Udemy,50.0,32.0,Business Finance,,,Business Finance,0.1226125753181225,1.006281013354568,0.0001416,0.25,0.0011659683002368372
"Get to know the VIX Index (aka 'The Fear Index)""",All Levels,727,Udemy,60.0,64.0,Business Finance,,,Business Finance,0.24805123840114426,1.0127067973001334,0.00029079999999999997,0.3,0.0023319366004736744
Apply finance concepts for smart project management,Beginner Level,3465,Udemy,0.0,161.0,Business Finance,,,Business Finance,0.8673658440748315,1.0444321182863612,0.0013859999999999999,0.0,0.0058662780105665875
Introduction to Futures Trading and Live Trade Demonstration,Expert Level,54,Udemy,60.0,4.0,Business Finance,,,Business Finance,0.01677680116254256,1.000859416841017,2.16e-05,0.3,0.00014574603752960465
Crowdfunding to Win,All Levels,627,Udemy,40.0,15.0,Business Finance,,,Business Finance,0.12605375468583618,1.0064572929368865,0.00025079999999999997,0.2,0.0005465476407360174
Comprehensive Forex Mastery Program,All Levels,650,Udemy,45.0,107.0,Business Finance,,,Business Finance,0.3306043400868318,1.0169357039420786,0.00026,0.225,0.0038987065039169243
Preparation of Consolidated Financial Statements (Basic),Intermediate Level,965,Udemy,0.0,0.0,Business Finance,,,Business Finance,0.14353551016461963,1.0073528221217083,0.000386,0.0,0.0
Succeed in Bonds Even if You Don't Know Where to Start,All Levels,1113,Udemy,200.0,6.0,Business Finance,,,Business Finance,0.17866638981623606,1.0091524542041193,0.0004452,1.0,0.000218619056294407
Learn to Trade for Profit: Ten Most Profitable Trading Rules,All Levels,739,Udemy,95.0,28.0,Business Finance,,,Business Finance,0.1711332756708836,1.008766559116069,0.0002956,0.47500000000000003,0.0010202222627072326
Succeed in Lotto Even if You Don't Know Where to Start!,All Levels,1201,Udemy,20.0,12.0,Business Finance,,,Business Finance,0.20487278178922333,1.01049491599917,0.00048039999999999997,0.1,0.000437238112588814
CFA Corporate Finance Level 2,All Levels,2474,Udemy,50.0,6.0,Business Finance,,,Business Finance,0.3811035186598084,1.019522600222404,0.0009896,0.25,0.000218619056294407
Pin Bars: The Most Powerful Forex Trading Signal,All Levels,494,Udemy,200.0,16.0,Business Finance,,,Business Finance,0.10845733089448553,1.0055558896955032,0.00019759999999999998,1.0,0.0005829841501184186
Stock Options Trades Using Interactive Brokers,Intermediate Level,1580,Udemy,95.0,26.0,Business Finance,,,Business Finance,0.2918524635071147,1.0149505808527033,0.000632,0.47500000000000003,0.0009473492439424303
Introduction to Options - Strategies For Consistent Profits,All Levels,617,Udemy,40.0,44.0,Business Finance,,,Business Finance,0.18796586639810933,1.009628833861342,0.0002468,0.2,0.001603206412825651
Risk in Forex Transactions - for CA / CS / CFA exams,All Levels,2235,Udemy,20.0,3.0,Business Finance,,,Business Finance,0.33899573771776986,1.0173655658909584,0.0008939999999999999,0.1,0.0001093095281472035
Basics of Business Statistics (College Level),All Levels,2293,Udemy,20.0,9.0,Business Finance,,,Business Finance,0.3607398858514425,1.0184794425423291,0.0009172,0.1,0.00032792858444161046
"Trading Seasonal Price Patterns in Stocks, Futures, & Forex!",Beginner Level,1094,Udemy,200.0,8.0,Business Finance,,,Business Finance,0.18021268317722497,1.0092316654043183,0.00043759999999999996,1.0,0.0002914920750592093
